Leg,Round,Right Fencer,Left Fencer,Right Score,Left Score,MOV,Outcome,Scaled Outcome
20252,pool5,CAPINA DUNHILL,DE SILOS JOAQUIN PABLO,5.0,2.0,3.0,1,0.8
20252,pool5,GALLANO RUZEL,GUINTO YLLAC JAVIER,3.0,5.0,-2.0,0,0.3
20252,pool5,ARIAS CALEB LEON,DELA CRUZ DOMINIQUE PAUL,0.0,5.0,-5.0,0,0.0
20252,pool5,GUINTO YLLAC JAVIER,CAPINA DUNHILL,3.0,4.0,-1.0,0,0.375
20252,pool5,DE SILOS JOAQUIN PABLO,ARIAS CALEB LEON,4.0,5.0,-1.0,0,0.4
20252,pool5,DELA CRUZ DOMINIQUE PAUL,GALLANO RUZEL,5.0,4.0,1.0,1,0.6
20252,pool5,CAPINA DUNHILL,ARIAS CALEB LEON,5.0,2.0,3.0,1,0.8
20252,pool5,GUINTO YLLAC JAVIER,DELA CRUZ DOMINIQUE PAUL,4.0,3.0,1.0,1,0.625
20252,pool5,GALLANO RUZEL,DE SILOS JOAQUIN PABLO,5.0,1.0,4.0,1,0.9
20252,pool6,ICASIANO AURELIO,SINAY RUDDI OSBERT,5.0,3.0,2.0,1,0.7
20252,pool6,BAUTISTA JIAN MIGUEL,GRAHAM CHRISTOPHER FRANCIS,5.0,2.0,3.0,1,0.8
20252,pool6,PUTIAN ADAM,JACINTO LUCAS,5.0,3.0,2.0,1,0.7
20252,pool6,GRAHAM CHRISTOPHER FRANCIS,ICASIANO AURELIO,5.0,4.0,1.0,1,0.6
20252,pool6,PUTIAN ADAM,SINAY RUDDI OSBERT,5.0,0.0,5.0,1,1.0
20252,pool6,JACINTO LUCAS,BAUTISTA JIAN MIGUEL,1.0,5.0,-4.0,0,0.09999999999999998
20252,pool6,ICASIANO AURELIO,PUTIAN ADAM,3.0,5.0,-2.0,0,0.3
20252,pool6,GRAHAM CHRISTOPHER FRANCIS,JACINTO LUCAS,5.0,4.0,1.0,1,0.6
20252,pool6,BAUTISTA JIAN MIGUEL,SINAY RUDDI OSBERT,5.0,1.0,4.0,1,0.9
20252,pool6,JACINTO LUCAS,ICASIANO AURELIO,5.0,1.0,4.0,1,0.9
20252,pool6,PUTIAN ADAM,BAUTISTA JIAN MIGUEL,2.0,5.0,-3.0,0,0.2
20252,pool6,GRAHAM CHRISTOPHER FRANCIS,SINAY RUDDI OSBERT,3.0,5.0,-2.0,0,0.3
20252,pool6,ICASIANO AURELIO,BAUTISTA JIAN MIGUEL,1.0,5.0,-4.0,0,0.09999999999999998
20252,pool6,JACINTO LUCAS,SINAY RUDDI OSBERT,3.0,5.0,-2.0,0,0.3
20252,pool6,GRAHAM CHRISTOPHER FRANCIS,PUTIAN ADAM,1.0,5.0,-4.0,0,0.09999999999999998
20252,pool7,CABRERA JOSE FABER,TEE JACOB,3.0,5.0,-2.0,0,0.3
20252,pool7,CONTADO ALJOR,MAMURIC JOSE SR,5.0,1.0,4.0,1,0.9
20252,pool7,BUENTIPO JR. MEYNARDO EDWARD CARLO,MALINAO JOHN AGASTI,5.0,0.0,5.0,1,1.0
20252,pool7,MAMURIC JOSE SR,CABRERA JOSE FABER,3.0,5.0,-2.0,0,0.3
20252,pool7,TEE JACOB,BUENTIPO JR. MEYNARDO EDWARD CARLO,1.0,5.0,-4.0,0,0.09999999999999998
20252,pool7,MALINAO JOHN AGASTI,CONTADO ALJOR,5.0,4.0,1.0,1,0.6
20252,pool7,CABRERA JOSE FABER,BUENTIPO JR. MEYNARDO EDWARD CARLO,4.0,5.0,-1.0,0,0.4
20252,pool7,MAMURIC JOSE SR,MALINAO JOHN AGASTI,2.0,5.0,-3.0,0,0.2
20252,pool7,CONTADO ALJOR,TEE JACOB,4.0,5.0,-1.0,0,0.4
20252,pool7,MALINAO JOHN AGASTI,CABRERA JOSE FABER,5.0,3.0,2.0,1,0.7
20252,pool7,BUENTIPO JR. MEYNARDO EDWARD CARLO,CONTADO ALJOR,4.0,5.0,-1.0,0,0.4
20252,pool7,TEE JACOB,MAMURIC JOSE SR,5.0,4.0,1.0,1,0.6
20252,pool7,CABRERA JOSE FABER,CONTADO ALJOR,2.0,5.0,-3.0,0,0.2
20252,pool7,MALINAO JOHN AGASTI,TEE JACOB,5.0,3.0,2.0,1,0.7
20252,pool7,MAMURIC JOSE SR,BUENTIPO JR. MEYNARDO EDWARD CARLO,2.0,5.0,-3.0,0,0.2
20252,pool8,RAMOS JOHN DEXTER,GERONIMO DON REYZEL,5.0,1.0,4.0,1,0.9
20252,pool8,DELA PAZ FRANCIS ANGELO,CORSIGA RAFAEL,5.0,2.0,3.0,1,0.8
20252,pool8,MENDOZA JAIRUS,DIMAILIG CARLOS,5.0,3.0,2.0,1,0.7
20252,pool8,CORSIGA RAFAEL,RAMOS JOHN DEXTER,3.0,5.0,-2.0,0,0.3
20252,pool8,GERONIMO DON REYZEL,MENDOZA JAIRUS,5.0,2.0,3.0,1,0.8
20252,pool8,DIMAILIG CARLOS,DELA PAZ FRANCIS ANGELO,4.0,5.0,-1.0,0,0.4
20252,pool8,RAMOS JOHN DEXTER,MENDOZA JAIRUS,5.0,2.0,3.0,1,0.8
20252,pool8,CORSIGA RAFAEL,DIMAILIG CARLOS,5.0,3.0,2.0,1,0.7
20252,pool8,DELA PAZ FRANCIS ANGELO,GERONIMO DON REYZEL,2.0,5.0,-3.0,0,0.2
20252,pool8,DIMAILIG CARLOS,RAMOS JOHN DEXTER,5.0,4.0,1.0,1,0.6
20252,pool8,MENDOZA JAIRUS,DELA PAZ FRANCIS ANGELO,2.0,5.0,-3.0,0,0.2
20252,pool8,GERONIMO DON REYZEL,CORSIGA RAFAEL,5.0,2.0,3.0,1,0.8
20252,pool8,RAMOS JOHN DEXTER,DELA PAZ FRANCIS ANGELO,5.0,3.0,2.0,1,0.7
20252,pool8,DIMAILIG CARLOS,GERONIMO DON REYZEL,5.0,4.0,1.0,1,0.6
20252,pool8,CORSIGA RAFAEL,MENDOZA JAIRUS,5.0,4.0,1.0,1,0.6
20252,pool9,DEL CASTILLO OSCAR GABRIEL,BUNAGAN GABRIEL,5.0,1.0,4.0,1,0.9
20252,pool9,CHAN JOAQUIN BENITO,SESE JUANCHO MIGUEL,5.0,4.0,1.0,1,0.6
20252,pool9,GALE VON EUBERT,DEL CASTILLO OSCAR GABRIEL,5.0,2.0,3.0,1,0.8
20252,pool9,BUNAGAN GABRIEL,CHAN JOAQUIN BENITO,5.0,4.0,1.0,1,0.6
20252,pool9,GALE VON EUBERT,SESE JUANCHO MIGUEL,4.0,5.0,-1.0,0,0.4
20252,pool9,DEL CASTILLO OSCAR GABRIEL,CHAN JOAQUIN BENITO,2.0,5.0,-3.0,0,0.2
20252,pool9,BUNAGAN GABRIEL,GALE VON EUBERT,4.0,5.0,-1.0,0,0.4
20252,pool9,SESE JUANCHO MIGUEL,DEL CASTILLO OSCAR GABRIEL,1.0,5.0,-4.0,0,0.09999999999999998
20252,pool9,CHAN JOAQUIN BENITO,GALE VON EUBERT,4.0,5.0,-1.0,0,0.4
20252,pool9,SESE JUANCHO MIGUEL,BUNAGAN GABRIEL,5.0,4.0,1.0,1,0.6
20252,pool10,DATOR ALLAN,PEREZ REYNALDO JR,1.0,5.0,-4.0,0,0.09999999999999998
20252,pool10,PASCAL NICOLAS,DEVEZA LUIS INIGO,5.0,4.0,1.0,1,0.6
20252,pool10,DATOR ALLAN,MAYO MATT JACOB,2.0,4.0,-2.0,0,0.25
20252,pool10,PEREZ REYNALDO JR,PASCAL NICOLAS,5.0,1.0,4.0,1,0.9
20252,pool10,DEVEZA LUIS INIGO,MAYO MATT JACOB,2.0,5.0,-3.0,0,0.2
20252,pool10,DATOR ALLAN,PASCAL NICOLAS,5.0,4.0,1.0,1,0.6
20252,pool10,PEREZ REYNALDO JR,MAYO MATT JACOB,5.0,2.0,3.0,1,0.8
20252,pool10,DEVEZA LUIS INIGO,DATOR ALLAN,3.0,5.0,-2.0,0,0.3
20252,pool10,PASCAL NICOLAS,MAYO MATT JACOB,3.0,5.0,-2.0,0,0.3
20252,pool10,DEVEZA LUIS INIGO,PEREZ REYNALDO JR,2.0,5.0,-3.0,0,0.2
20252,pool11,GATMAYTAN SAMUEL,MALVAR LORENZO MIGUEL,3.0,5.0,-2.0,0,0.3
20252,pool11,PANGILINAN ABI FRANCE,SARMIENTO CHRISTIAN,5.0,4.0,1.0,1,0.6
20252,pool11,HO CALIX ANDREAS,GATMAYTAN SAMUEL,5.0,3.0,2.0,1,0.7
20252,pool11,MALVAR LORENZO MIGUEL,PANGILINAN ABI FRANCE,5.0,2.0,3.0,1,0.8
20252,pool11,HO CALIX ANDREAS,SARMIENTO CHRISTIAN,5.0,3.0,2.0,1,0.7
20252,pool11,GATMAYTAN SAMUEL,PANGILINAN ABI FRANCE,1.0,5.0,-4.0,0,0.09999999999999998
20252,pool11,MALVAR LORENZO MIGUEL,HO CALIX ANDREAS,5.0,3.0,2.0,1,0.7
20252,pool11,GATMAYTAN SAMUEL,SARMIENTO CHRISTIAN,1.0,5.0,-4.0,0,0.09999999999999998
20252,pool11,PANGILINAN ABI FRANCE,HO CALIX ANDREAS,1.0,5.0,-4.0,0,0.09999999999999998
20252,pool11,MALVAR LORENZO MIGUEL,SARMIENTO CHRISTIAN,4.0,5.0,-1.0,0,0.4
20252,pool12,BAROQUILLO FERDINAND,SALALIMA RALPH NIELSEN,2.0,5.0,-3.0,0,0.2
20252,pool12,ONG MARIXON,ROMAN JESSLY REYAN,2.0,5.0,-3.0,0,0.2
20252,pool12,OBZUNAR AURELL FLORENCE,BAROQUILLO FERDINAND,5.0,1.0,4.0,1,0.9
20252,pool12,SALALIMA RALPH NIELSEN,ONG MARIXON,4.0,5.0,-1.0,0,0.4
20252,pool12,OBZUNAR AURELL FLORENCE,ROMAN JESSLY REYAN,2.0,5.0,-3.0,0,0.2
20252,pool12,BAROQUILLO FERDINAND,ONG MARIXON,1.0,5.0,-4.0,0,0.09999999999999998
20252,pool12,SALALIMA RALPH NIELSEN,OBZUNAR AURELL FLORENCE,1.0,5.0,-4.0,0,0.09999999999999998
20252,pool12,ROMAN JESSLY REYAN,BAROQUILLO FERDINAND,5.0,1.0,4.0,1,0.9
20252,pool12,ONG MARIXON,OBZUNAR AURELL FLORENCE,2.0,5.0,-3.0,0,0.2
20252,pool12,ROMAN JESSLY REYAN,SALALIMA RALPH NIELSEN,5.0,3.0,2.0,1,0.7
20253,pool1,GERONIMO DON REYZEL,JOSE NOELITO JR.,2.0,5.0,-3.0,0,0.2
20253,pool1,ICASIANO AURELIO,BAUTISTA GABRIEL ANTONIO,5.0,3.0,2.0,1,0.7
20253,pool1,ESTEPA RODLEY FOURTH,PERALTA SIDNEY DEMITRI,3.0,5.0,-2.0,0,0.3
20253,pool1,BAUTISTA GABRIEL ANTONIO,GERONIMO DON REYZEL,1.0,5.0,-4.0,0,0.09999999999999998
20253,pool1,JOSE NOELITO JR.,ESTEPA RODLEY FOURTH,5.0,4.0,1.0,1,0.6
20253,pool1,PERALTA SIDNEY DEMITRI,ICASIANO AURELIO,5.0,2.0,3.0,1,0.8
20253,pool1,GERONIMO DON REYZEL,ESTEPA RODLEY FOURTH,5.0,4.0,1.0,1,0.6
20253,pool1,BAUTISTA GABRIEL ANTONIO,PERALTA SIDNEY DEMITRI,2.0,5.0,-3.0,0,0.2
20253,pool1,ICASIANO AURELIO,JOSE NOELITO JR.,2.0,5.0,-3.0,0,0.2
20253,pool1,PERALTA SIDNEY DEMITRI,GERONIMO DON REYZEL,0.0,5.0,-5.0,0,0.0
20253,pool1,ESTEPA RODLEY FOURTH,ICASIANO AURELIO,5.0,3.0,2.0,1,0.7
20253,pool1,JOSE NOELITO JR.,BAUTISTA GABRIEL ANTONIO,5.0,0.0,5.0,1,1.0
20253,pool1,GERONIMO DON REYZEL,ICASIANO AURELIO,5.0,1.0,4.0,1,0.9
20253,pool1,PERALTA SIDNEY DEMITRI,JOSE NOELITO JR.,3.0,5.0,-2.0,0,0.3
20253,pool1,BAUTISTA GABRIEL ANTONIO,ESTEPA RODLEY FOURTH,1.0,5.0,-4.0,0,0.09999999999999998
20253,pool2,ENCOMIENDA ERWIN ROMMEL,RAMOS THADDEUS,1.0,5.0,-4.0,0,0.09999999999999998
20253,pool2,ERGINA LEE EIGRAN,MENDOZA JAIRUS,5.0,3.0,2.0,1,0.7
20253,pool2,DELA CRUZ DOMINIQUE PAUL,CONTADO ALJOR,5.0,3.0,2.0,1,0.7
20253,pool2,MENDOZA JAIRUS,ENCOMIENDA ERWIN ROMMEL,5.0,3.0,2.0,1,0.7
20253,pool2,RAMOS THADDEUS,DELA CRUZ DOMINIQUE PAUL,3.0,5.0,-2.0,0,0.3
20253,pool2,CONTADO ALJOR,ERGINA LEE EIGRAN,3.0,5.0,-2.0,0,0.3
20253,pool2,ENCOMIENDA ERWIN ROMMEL,DELA CRUZ DOMINIQUE PAUL,1.0,5.0,-4.0,0,0.09999999999999998
20253,pool2,MENDOZA JAIRUS,CONTADO ALJOR,5.0,2.0,3.0,1,0.8
20253,pool2,ERGINA LEE EIGRAN,RAMOS THADDEUS,5.0,4.0,1.0,1,0.6
20253,pool2,CONTADO ALJOR,ENCOMIENDA ERWIN ROMMEL,5.0,2.0,3.0,1,0.8
20253,pool2,DELA CRUZ DOMINIQUE PAUL,ERGINA LEE EIGRAN,2.0,5.0,-3.0,0,0.2
20253,pool2,RAMOS THADDEUS,MENDOZA JAIRUS,5.0,3.0,2.0,1,0.7
20253,pool2,ENCOMIENDA ERWIN ROMMEL,ERGINA LEE EIGRAN,0.0,5.0,-5.0,0,0.0
20253,pool2,CONTADO ALJOR,RAMOS THADDEUS,5.0,3.0,2.0,1,0.7
20253,pool2,MENDOZA JAIRUS,DELA CRUZ DOMINIQUE PAUL,3.0,4.0,-1.0,0,0.375
20253,pool3,ARIAS ANTHONY BERNARD,BAUTISTA JOSE LORENZO,4.0,5.0,-1.0,0,0.4
20253,pool3,GALE VON EUBERT,GONZALES TIMOTHY DALE,3.0,5.0,-2.0,0,0.3
20253,pool3,ANG SEAN TIMOTHY,SARMIENTO CHRISTIAN,3.0,5.0,-2.0,0,0.3
20253,pool3,ARIAS ANTHONY BERNARD,GONZALES TIMOTHY DALE,3.0,5.0,-2.0,0,0.3
20253,pool3,BAUTISTA JOSE LORENZO,ANG SEAN TIMOTHY,5.0,0.0,5.0,1,1.0
20253,pool3,GALE VON EUBERT,SARMIENTO CHRISTIAN,5.0,2.0,3.0,1,0.8
20253,pool3,ARIAS ANTHONY BERNARD,ANG SEAN TIMOTHY,5.0,3.0,2.0,1,0.7
20253,pool3,GONZALES TIMOTHY DALE,SARMIENTO CHRISTIAN,5.0,1.0,4.0,1,0.9
20253,pool3,GALE VON EUBERT,BAUTISTA JOSE LORENZO,5.0,3.0,2.0,1,0.7
20253,pool3,ARIAS ANTHONY BERNARD,SARMIENTO CHRISTIAN,5.0,2.0,3.0,1,0.8
20253,pool3,ANG SEAN TIMOTHY,GALE VON EUBERT,2.0,5.0,-3.0,0,0.2
20253,pool3,BAUTISTA JOSE LORENZO,GONZALES TIMOTHY DALE,2.0,5.0,-3.0,0,0.2
20253,pool3,ARIAS ANTHONY BERNARD,GALE VON EUBERT,1.0,5.0,-4.0,0,0.09999999999999998
20253,pool3,BAUTISTA JOSE LORENZO,SARMIENTO CHRISTIAN,3.0,5.0,-2.0,0,0.3
20253,pool3,ANG SEAN TIMOTHY,GONZALES TIMOTHY DALE,5.0,4.0,1.0,1,0.6
20253,pool4,DEL CASTILLO OSCAR GABRIEL,BUGARING DENZEL KENT,5.0,1.0,4.0,1,0.9
20253,pool4,LAURON SEAN PATRICK,SALALIMA RALPH NIELSEN,5.0,3.0,2.0,1,0.7
20253,pool4,OBZUNAR AURELL FLORENCE,MARZAN PRINZ ROHAN,5.0,1.0,4.0,1,0.9
20253,pool4,SALALIMA RALPH NIELSEN,DEL CASTILLO OSCAR GABRIEL,3.0,5.0,-2.0,0,0.3
20253,pool4,BUGARING DENZEL KENT,OBZUNAR AURELL FLORENCE,1.0,5.0,-4.0,0,0.09999999999999998
20253,pool4,MARZAN PRINZ ROHAN,LAURON SEAN PATRICK,2.0,5.0,-3.0,0,0.2
20253,pool4,DEL CASTILLO OSCAR GABRIEL,OBZUNAR AURELL FLORENCE,5.0,3.0,2.0,1,0.7
20253,pool4,SALALIMA RALPH NIELSEN,MARZAN PRINZ ROHAN,5.0,4.0,1.0,1,0.6
20253,pool4,LAURON SEAN PATRICK,BUGARING DENZEL KENT,2.0,5.0,-3.0,0,0.2
20253,pool4,MARZAN PRINZ ROHAN,DEL CASTILLO OSCAR GABRIEL,4.0,5.0,-1.0,0,0.4
20253,pool4,OBZUNAR AURELL FLORENCE,LAURON SEAN PATRICK,2.0,5.0,-3.0,0,0.2
20253,pool4,BUGARING DENZEL KENT,SALALIMA RALPH NIELSEN,2.0,5.0,-3.0,0,0.2
20253,pool4,DEL CASTILLO OSCAR GABRIEL,LAURON SEAN PATRICK,3.0,4.0,-1.0,0,0.375
20253,pool4,MARZAN PRINZ ROHAN,BUGARING DENZEL KENT,4.0,5.0,-1.0,0,0.4
20253,pool4,SALALIMA RALPH NIELSEN,OBZUNAR AURELL FLORENCE,3.0,5.0,-2.0,0,0.3
20253,pool5,IGARES DUSTIN,ENSAMTAN EDAN YAKOV,5.0,4.0,1.0,1,0.6
20253,pool5,ARIAS CALEB LEON,BAUTISTA JIAN MIGUEL,3.0,5.0,-2.0,0,0.3
20253,pool5,SESE JUANCHO MIGUEL,PEDIAPCO FRANCO ANTONINO,3.0,5.0,-2.0,0,0.3
20253,pool5,BAUTISTA JIAN MIGUEL,IGARES DUSTIN,3.0,5.0,-2.0,0,0.3
20253,pool5,ENSAMTAN EDAN YAKOV,PEDIAPCO FRANCO ANTONINO,5.0,4.0,1.0,1,0.6
20253,pool5,SESE JUANCHO MIGUEL,ARIAS CALEB LEON,5.0,2.0,3.0,1,0.8
20253,pool5,IGARES DUSTIN,PEDIAPCO FRANCO ANTONINO,4.0,5.0,-1.0,0,0.4
20253,pool5,BAUTISTA JIAN MIGUEL,SESE JUANCHO MIGUEL,5.0,2.0,3.0,1,0.8
20253,pool5,ARIAS CALEB LEON,ENSAMTAN EDAN YAKOV,3.0,5.0,-2.0,0,0.3
20253,pool5,SESE JUANCHO MIGUEL,IGARES DUSTIN,0.0,5.0,-5.0,0,0.0
20253,pool5,ARIAS CALEB LEON,PEDIAPCO FRANCO ANTONINO,5.0,4.0,1.0,1,0.6
20253,pool5,ENSAMTAN EDAN YAKOV,BAUTISTA JIAN MIGUEL,2.0,5.0,-3.0,0,0.2
20253,pool5,IGARES DUSTIN,ARIAS CALEB LEON,5.0,4.0,1.0,1,0.6
20253,pool5,SESE JUANCHO MIGUEL,ENSAMTAN EDAN YAKOV,1.0,5.0,-4.0,0,0.09999999999999998
20253,pool5,BAUTISTA JIAN MIGUEL,PEDIAPCO FRANCO ANTONINO,0.0,5.0,-5.0,0,0.0
20253,pool6,SINAY RUDDI OSBERT,DATOR ALLAN,5.0,4.0,1.0,1,0.6
20253,pool6,GATMAYTAN SAMUEL,CAPINA DUNHILL,3.0,5.0,-2.0,0,0.3
20253,pool6,ROMAN JESSLY REYAN,FRANCISCO MARK ANGELO,5.0,1.0,4.0,1,0.9
20253,pool6,CAPINA DUNHILL,SINAY RUDDI OSBERT,2.0,5.0,-3.0,0,0.2
20253,pool6,DATOR ALLAN,ROMAN JESSLY REYAN,1.0,5.0,-4.0,0,0.09999999999999998
20253,pool6,FRANCISCO MARK ANGELO,GATMAYTAN SAMUEL,4.0,5.0,-1.0,0,0.4
20253,pool6,SINAY RUDDI OSBERT,ROMAN JESSLY REYAN,2.0,5.0,-3.0,0,0.2
20253,pool6,CAPINA DUNHILL,FRANCISCO MARK ANGELO,4.0,3.0,1.0,1,0.625
20253,pool6,GATMAYTAN SAMUEL,DATOR ALLAN,4.0,5.0,-1.0,0,0.4
20253,pool6,FRANCISCO MARK ANGELO,SINAY RUDDI OSBERT,2.0,5.0,-3.0,0,0.2
20253,pool6,ROMAN JESSLY REYAN,GATMAYTAN SAMUEL,3.0,5.0,-2.0,0,0.3
20253,pool6,DATOR ALLAN,CAPINA DUNHILL,3.0,5.0,-2.0,0,0.3
20253,pool6,SINAY RUDDI OSBERT,GATMAYTAN SAMUEL,5.0,4.0,1.0,1,0.6
20253,pool6,FRANCISCO MARK ANGELO,DATOR ALLAN,3.0,5.0,-2.0,0,0.3
20253,pool6,CAPINA DUNHILL,ROMAN JESSLY REYAN,3.0,5.0,-2.0,0,0.3
20253,pool7,FUENTES ENRICO GABRIEL,GRAHAM CHRISTOPHER FRANCIS,5.0,0.0,5.0,1,1.0
20253,pool7,BUNAGAN GABRIEL,DE SILOS JOAQUIN PABLO,3.0,5.0,-2.0,0,0.3
20253,pool7,ENCELAN RAMIL JR.,BAMBRICK CURTIS,5.0,1.0,4.0,1,0.9
20253,pool7,DE SILOS JOAQUIN PABLO,FUENTES ENRICO GABRIEL,1.0,5.0,-4.0,0,0.09999999999999998
20253,pool7,GRAHAM CHRISTOPHER FRANCIS,ENCELAN RAMIL JR.,4.0,5.0,-1.0,0,0.4
20253,pool7,BAMBRICK CURTIS,BUNAGAN GABRIEL,0.0,5.0,-5.0,0,0.0
20253,pool7,FUENTES ENRICO GABRIEL,ENCELAN RAMIL JR.,4.0,5.0,-1.0,0,0.4
20253,pool7,DE SILOS JOAQUIN PABLO,BAMBRICK CURTIS,5.0,0.0,5.0,1,1.0
20253,pool7,BUNAGAN GABRIEL,GRAHAM CHRISTOPHER FRANCIS,5.0,2.0,3.0,1,0.8
20253,pool7,BAMBRICK CURTIS,FUENTES ENRICO GABRIEL,1.0,5.0,-4.0,0,0.09999999999999998
20253,pool7,ENCELAN RAMIL JR.,BUNAGAN GABRIEL,5.0,2.0,3.0,1,0.8
20253,pool7,GRAHAM CHRISTOPHER FRANCIS,DE SILOS JOAQUIN PABLO,5.0,2.0,3.0,1,0.8
20253,pool7,FUENTES ENRICO GABRIEL,BUNAGAN GABRIEL,5.0,2.0,3.0,1,0.8
20253,pool7,BAMBRICK CURTIS,GRAHAM CHRISTOPHER FRANCIS,2.0,5.0,-3.0,0,0.2
20253,pool7,DE SILOS JOAQUIN PABLO,ENCELAN RAMIL JR.,1.0,5.0,-4.0,0,0.09999999999999998
20253,pool8,HO CALIX ANDREAS,OCAMPO TAN ALLAN,5.0,3.0,2.0,1,0.7
20253,pool8,LARGO ZEBASTIAN ISAIAH,GUTIERREZ RONAN PAOLO,5.0,1.0,4.0,1,0.9
20253,pool8,GALLANO RUZEL,MAYO MATT JACOB,5.0,0.0,5.0,1,1.0
20253,pool8,GUTIERREZ RONAN PAOLO,HO CALIX ANDREAS,3.0,5.0,-2.0,0,0.3
20253,pool8,OCAMPO TAN ALLAN,GALLANO RUZEL,3.0,5.0,-2.0,0,0.3
20253,pool8,LARGO ZEBASTIAN ISAIAH,MAYO MATT JACOB,3.0,5.0,-2.0,0,0.3
20253,pool8,HO CALIX ANDREAS,GALLANO RUZEL,5.0,2.0,3.0,1,0.8
20253,pool8,GUTIERREZ RONAN PAOLO,MAYO MATT JACOB,0.0,5.0,-5.0,0,0.0
20253,pool8,LARGO ZEBASTIAN ISAIAH,OCAMPO TAN ALLAN,5.0,4.0,1.0,1,0.6
20253,pool8,HO CALIX ANDREAS,MAYO MATT JACOB,4.0,5.0,-1.0,0,0.4
20253,pool8,GALLANO RUZEL,LARGO ZEBASTIAN ISAIAH,5.0,4.0,1.0,1,0.6
20253,pool8,OCAMPO TAN ALLAN,GUTIERREZ RONAN PAOLO,5.0,0.0,5.0,1,1.0
20253,pool8,HO CALIX ANDREAS,LARGO ZEBASTIAN ISAIAH,5.0,4.0,1.0,1,0.6
20253,pool8,OCAMPO TAN ALLAN,MAYO MATT JACOB,0.0,5.0,-5.0,0,0.0
20253,pool8,GUTIERREZ RONAN PAOLO,GALLANO RUZEL,0.0,5.0,-5.0,0,0.0
20253,pool9,MALVAR LORENZO MIGUEL,PUTIAN ADAM,4.0,5.0,-1.0,0,0.4
20253,pool9,PEREZ REYNALDO JR,SUMICION MARCO ANTONIO,5.0,2.0,3.0,1,0.8
20253,pool9,MASANAGA RYUICHIRO,PANES KEN,5.0,1.0,4.0,1,0.9
20253,pool9,SUMICION MARCO ANTONIO,MALVAR LORENZO MIGUEL,4.0,5.0,-1.0,0,0.4
20253,pool9,PUTIAN ADAM,PANES KEN,2.0,5.0,-3.0,0,0.2
20253,pool9,MASANAGA RYUICHIRO,PEREZ REYNALDO JR,0.0,5.0,-5.0,0,0.0
20253,pool9,MALVAR LORENZO MIGUEL,PANES KEN,5.0,2.0,3.0,1,0.8
20253,pool9,SUMICION MARCO ANTONIO,MASANAGA RYUICHIRO,4.0,5.0,-1.0,0,0.4
20253,pool9,PEREZ REYNALDO JR,PUTIAN ADAM,5.0,2.0,3.0,1,0.8
20253,pool9,MASANAGA RYUICHIRO,MALVAR LORENZO MIGUEL,5.0,2.0,3.0,1,0.8
20253,pool9,PEREZ REYNALDO JR,PANES KEN,5.0,2.0,3.0,1,0.8
20253,pool9,PUTIAN ADAM,SUMICION MARCO ANTONIO,3.0,2.0,1.0,1,0.6666666666666666
20253,pool9,MALVAR LORENZO MIGUEL,PEREZ REYNALDO JR,2.0,5.0,-3.0,0,0.2
20253,pool9,MASANAGA RYUICHIRO,PUTIAN ADAM,4.0,5.0,-1.0,0,0.4
20253,pool9,SUMICION MARCO ANTONIO,PANES KEN,1.0,5.0,-4.0,0,0.09999999999999998
20253,pool10,ESTEPA RODGE TRIONE,MALINAO JOHN AGASTI,3.0,5.0,-2.0,0,0.3
20253,pool10,PANGILINAN ABI FRANCE,BUENTIPO JR. MEYNARDO EDWARD CARLO,2.0,5.0,-3.0,0,0.2
20253,pool10,RODRIGUEZ VINCE BENJAMIN,ESTEPA RODGE TRIONE,2.0,5.0,-3.0,0,0.2
20253,pool10,MALINAO JOHN AGASTI,PANGILINAN ABI FRANCE,2.0,0.0,2.0,1,1.0
20253,pool10,RODRIGUEZ VINCE BENJAMIN,BUENTIPO JR. MEYNARDO EDWARD CARLO,2.0,5.0,-3.0,0,0.2
20253,pool10,ESTEPA RODGE TRIONE,PANGILINAN ABI FRANCE,2.0,5.0,-3.0,0,0.2
20253,pool10,MALINAO JOHN AGASTI,RODRIGUEZ VINCE BENJAMIN,5.0,0.0,5.0,1,1.0
20253,pool10,BUENTIPO JR. MEYNARDO EDWARD CARLO,ESTEPA RODGE TRIONE,5.0,4.0,1.0,1,0.6
20253,pool10,PANGILINAN ABI FRANCE,RODRIGUEZ VINCE BENJAMIN,2.0,4.0,-2.0,0,0.25
20253,pool10,BUENTIPO JR. MEYNARDO EDWARD CARLO,MALINAO JOHN AGASTI,5.0,3.0,2.0,1,0.7
20253,pool11,RAMOS JOHN DEXTER,TEE JACOB,5.0,2.0,3.0,1,0.8
20253,pool11,ONG MARIXON,MUNOZ DEEN RAFAEL,1.0,5.0,-4.0,0,0.09999999999999998
20253,pool11,GUINTO YLLAC JAVIER,RAMOS JOHN DEXTER,5.0,2.0,3.0,1,0.8
20253,pool11,TEE JACOB,ONG MARIXON,4.0,5.0,-1.0,0,0.4
20253,pool11,GUINTO YLLAC JAVIER,MUNOZ DEEN RAFAEL,2.0,1.0,1.0,1,0.75
20253,pool11,RAMOS JOHN DEXTER,ONG MARIXON,5.0,1.0,4.0,1,0.9
20253,pool11,TEE JACOB,GUINTO YLLAC JAVIER,0.0,5.0,-5.0,0,0.0
20253,pool11,MUNOZ DEEN RAFAEL,RAMOS JOHN DEXTER,5.0,4.0,1.0,1,0.6
